Clinic Name,Exact Item Name (Inventory),Fuzzy Item Name (Clinic-Requested),SKU ID,Season (Needed By),Frequency,Volume
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ hi-lite orange™ 10.5 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930715,Winter–Spring,Ongoing,11
Clinic 8,,mouth care bundle,,Winter–Spring,As Needed,26
Clinic 8,,oral hygiene set,,Winter–Spring,Ongoing,7
Clinic 8,"NITRILE GLOVES, POWDER FREE, NON STERILE SIZE LARGE AMBIDEXTROUS ASST COLORS","nitrile golves, powder free, non sterile size large ambidextrous asst colors",GEN-EG-NITRILE-LG,Winter–Spring,As Needed,18
Clinic 8,GEHA OPEN SEASON TOOTHBRUSH 2022,geha open season tootbrsh 2022,OS-11870-TBS22,Winter–Spring,Ongoing,33
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 3 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep olution chloraprep™ hi-lite orange™ 3 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930415,Winter–Spring,As Needed,28
Clinic 8,PREP SOLUTION CHLORAPREP™ SCRUB TEAL™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL,prep-solution-chloraprep™-scrub-teal™-10.5-ml-applicator-2%-/-70%-strength-chg-(chlorhexidine-gluconate)-/-isopropyl-alcohol,BD-930725,Winter–Spring,Ongoing,45
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ hi-lite orange™ 10.5 ml applicator 2% / 70% strength chg(chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930715,Winter–Spring,Ongoing,24
Clinic 8,,dental cleaning kit,,Winter–Spring,As Needed,28
Clinic 8,,oral hygiene set,,Winter–Spring,As Needed,5
Clinic 8,TOOTHPASTE - INDIVIDUALLY BOXED,tootpast - individually boxed,DK-RTP27B,Winter–Spring,As Needed,73
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 3 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ hi-lite orange™ 3 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930415,Winter–Spring,Ongoing,16
Clinic 8,ALOE AND VITAMIN E CORNSTARCH POWDER 22OZ,aloeand vitamin e cornstarch powder 22oz,KEN-381371178650,Winter–Spring,Ongoing,100
Clinic 8,LIGHTWEIGHT FABRIC FACE COVER NOT A MEDICAL MASK SINGLE USE,lightweight-fabric-face-cover-not-a-medical-masc-single-use,BC-ST323,Winter–Spring,As Needed,65
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ hi-lite orange™ 10.5 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930715,Winter–Spring,Ongoing,48
Clinic 8,,mouth care bundle,,Winter–Spring,As Needed,10
Clinic 8,,dental cleaning kit,,Winter–Spring,As Needed,22
Clinic 8,ALOE AND VITAMIN E CORNSTARCH POWDER 22OZ,aloe-and-vitamn-e-cornstarch-powder-22oz,KEN-381371178650,Winter–Spring,Ongoing,110
Clinic 8,,dental cleaning kit,,Winter–Spring,As Needed,29
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 3 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ hi-lite orange™ 3 ml applicator 2% / 70% strength chg (chlorhexidine luconate) / isopropyl alcohol sterile,BD-930415,Winter–Spring,Ongoing,31
Clinic 8,PREP SOLUTION CHLORAPREP™ CLEAR 3 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ clear 3 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930400,Winter–Spring,As Needed,14
Clinic 8,GEHA OPEN SEASON TOOTHBRUSH 2022,geha open season tothbru sh 2022,OS-11870-TBS22,Winter–Spring,As Needed,33
Clinic 8,GEHA OPEN SEASON TOOTHBRUSH 2022,geha open season tothbrsh 2022,OS-11870-TBS22,Winter–Spring,Ongoing,114
Clinic 8,PREP SOLUTION CHLORAPREP™ CLEAR 3 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ clear 3 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930400,Winter–Spring,As Needed,38
Clinic 8,,mouth care bundle,,Winter–Spring,As Needed,17
Clinic 8,ALOE AND VITAMIN E CORNSTARCH POWDER 22OZ,aloe and vitamin ecornstarch powder 22oz,KEN-381371178650,Winter–Spring,As Needed,86
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep  solution  chloraprep™  hi-lite  orange™  10.5  ml  applicator  2%  /  70%  strength  chg  (chlorhexidine  gluconate)  /  isopropyl  alcohol  sterile,BD-930715,Winter–Spring,As Needed,33
Clinic 8,,oral hygiene set,,Winter–Spring,Ongoing,29
Clinic 8,,mouth care bundle,,Winter–Spring,Ongoing,9
Clinic 8,,mouth care bundle,,Winter–Spring,As Needed,21
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ hi-lite orange™ 10.5 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930715,Winter–Spring,As Needed,26
Clinic 8,,oral hygiene set,,Winter–Spring,Ongoing,16
Clinic 8,,oral hygiene set,,Winter–Spring,As Needed,25
Clinic 8,,dental cleaning kit,,Winter–Spring,As Needed,5
Clinic 8,TOOTHPASTE - INDIVIDUALLY BOXED,tootpaste - individually boxed,DK-RTP27B,Winter–Spring,Ongoing,96
Clinic 8,LIGHTWEIGHT FABRIC FACE COVER NOT A MEDICAL MASK SINGLE USE,lihtweight fabric face cover not a medical mask single use,BC-ST323,Winter–Spring,As Needed,108
Clinic 8,ALOE AND VITAMIN E CORNSTARCH POWDER 22OZ,aloe and vitamin e cornstarch powder 22oz,KEN-381371178650,Winter–Spring,Ongoing,98
Clinic 8,ALOE AND VITAMIN E CORNSTARCH POWDER 22OZ,aloe and vitamin e cornstarch powder 22oz,KEN-381371178650,Winter–Spring,Ongoing,101
Clinic 8,PREP SOLUTION CHLORAPREP™ CLEAR 3 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep  solution  chloraprep™  clear  3  ml  applicator  2%  /  70%  strength  chg  (chlorhexidine  gluconate)  /  isopropyl  alcohol  sterile,BD-930400,Winter–Spring,As Needed,10
Clinic 8,"SYRINGE  10ML LL STERILE BD LUER-LOK TIP SYRINGE, DISPOSABLE, PRECISIONGLIDE NEEDLE","syringe  10ml ll sterile bd luer-lok tip syringe, disposable, precisionglide needle",BD-309642-20,Winter–Spring,Ongoing,20
Clinic 8,,dental cleaning kit,,Winter–Spring,As Needed,6
Clinic 8,SYRINGE 60ML LL LATEX FREE CONFIGURE,syringe 60ml ll latex free configure,BD-309653,Winter–Spring,Ongoing,44
Clinic 8,,oral hygiene set,,Winter–Spring,As Needed,26
Clinic 8,ALOE AND VITAMIN E CORNSTARCH POWDER 22OZ,aloe  and  vitamin  e  cornstarch  powder  22oz,KEN-381371178650,Winter–Spring,As Needed,67
Clinic 8,LIGHTWEIGHT FABRIC FACE COVER NOT A MEDICAL MASK SINGLE USE,lightweight fabric face cover not a medical masc single use,BC-ST323,Winter–Spring,Ongoing,32
Clinic 8,ALOE AND VITAMIN E CORNSTARCH POWDER 22OZ,aloe and vtamin e cornstarch powder 22oz,KEN-381371178650,Winter–Spring,Ongoing,34
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ hi-lite orange™ 10.5 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930715,Winter–Spring,Ongoing,17
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ hi-lite orange™ 10.5 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930715,Winter–Spring,Ongoing,44
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ hi-lite orange™ 10.5 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930715,Winter–Spring,Ongoing,14
Clinic 8,TOOTHPASTE - INDIVIDUALLY BOXED,tootpaste---individually-boxed,DK-RTP27B,Winter–Spring,Ongoing,79
Clinic 8,"NITRILE GLOVES, POWDER FREE, NON STERILE SIZE LARGE AMBIDEXTROUS ASST COLORS","nitrile golves, powder free, non sterile size large ambidextrous asst colors",GEN-EG-NITRILE-LG,Winter–Spring,Ongoing,32
Clinic 8,SYRINGE 60ML LL LATEX FREE CONFIGURE,syringe 60ml ll latex free configure,BD-309653,Winter–Spring,As Needed,49
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ hi-lite orange™ 10.5 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930715,Winter–Spring,As Needed,35
Clinic 8,PREP SOLUTION CHLORAPREP™ CLEAR 3 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ clear 3 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930400,Winter–Spring,Ongoing,43
Clinic 8,PREP SOLUTION CHLORAPREP™ CLEAR 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ clear 10.5 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930700,Winter–Spring,As Needed,20
Clinic 8,GEHA OPEN SEASON TOOTHBRUSH 2022,geha open season toothbrsh 2022,OS-11870-TBS22,Winter–Spring,Ongoing,34
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep-solution-chloraprep™-hi-lite-orange™-10.5-ml-appliator-2%-/-70%-strength-chg-(chlorhexidine-gluconate)-/-isopropyl-alcohol-sterile,BD-930715,Winter–Spring,Ongoing,11
Clinic 8,ALOE AND VITAMIN E CORNSTARCH POWDER 22OZ,aloe and vitamin e cornstarch powder 22oz,KEN-381371178650,Winter–Spring,Ongoing,93
Clinic 8,,oral hygiene set,,Winter–Spring,Ongoing,15
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep-solution-chloraprep™-hi-lite-orange™-10.5-ml-applicator-2%-/-70%-strength-chg-(chlorhexidinegluconate)-/-isopropyl-alcohol-sterile,BD-930715,Winter–Spring,Ongoing,29
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ hi-lite orange™ 10.5 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930715,Winter–Spring,As Needed,46
Clinic 8,PREP SOLUTION CHLORAPREP™ CLEAR 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ clear 10.5 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930700,Winter–Spring,As Needed,37
Clinic 8,,dental cleaning kit,,Winter–Spring,As Needed,28
Clinic 8,,dental cleaning kit,,Winter–Spring,Ongoing,20
Clinic 8,"NITRILE GLOVES, POWDER FREE, NON STERILE SIZE LARGE AMBIDEXTROUS ASST COLORS","nitrile golves, powder free, non sterile size large ambidextrous asst colors",GEN-EG-NITRILE-LG,Winter–Spring,Ongoing,38
Clinic 8,PREP SOLUTION CHLORAPREP™ SCRUB TEAL™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL,prep  solution  chloraprep™  scrub  teal™  10.5  ml  applicator  2%  /  70%  strength  chg  (chlorhexidine  gluconate)  /  isopropyl  alcohol,BD-930725,Winter–Spring,Ongoing,18
Clinic 8,"NITRILE GLOVES, POWDER FREE, NON STERILE SIZE LARGE AMBIDEXTROUS ASST COLORS","nitrile glovs, powder free, non sterile size large ambidextrous asst colors",GEN-EG-NITRILE-LG,Winter–Spring,Ongoing,27
Clinic 8,,oral hygiene set,,Winter–Spring,As Needed,16
Clinic 8,,dental cleaning kit,,Winter–Spring,As Needed,27
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ hi-lite orange™ 10.5 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930715,Winter–Spring,As Needed,21
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ hi-lite orange™ 10.5 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930715,Winter–Spring,Ongoing,18
Clinic 8,ALOE AND VITAMIN E CORNSTARCH POWDER 22OZ,aloe andvitamin e cornstarch powder 22oz,KEN-381371178650,Winter–Spring,Ongoing,33
Clinic 8,PREP SOLUTION CHLORAPREP™ CLEAR 3 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ clear 3 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930400,Winter–Spring,As Needed,12
Clinic 8,,mouth care bundle,,Winter–Spring,As Needed,18
Clinic 8,TOOTHPASTE - INDIVIDUALLY BOXED,tootpast - individually boxed,DK-RTP27B,Winter–Spring,Ongoing,88
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ hi-lite orange™ 10.5 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930715,Winter–Spring,Ongoing,34
Clinic 8,,dental cleaning kit,,Winter–Spring,Ongoing,8
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ hi-lite orange™ 10.5 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl lcohol sterile,BD-930715,Winter–Spring,As Needed,40
Clinic 8,ALOE AND VITAMIN E CORNSTARCH POWDER 22OZ,aloe and vitamin e cornstarch powder 22oz,KEN-381371178650,Winter–Spring,Ongoing,73
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 3 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ hi-lit orange™ 3 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930415,Winter–Spring,Ongoing,34
Clinic 8,,oral hygiene set,,Winter–Spring,As Needed,15
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ hi-lite orange™ 10.5 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930715,Winter–Spring,Ongoing,49
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 3 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ hi-lite orange™ 3 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930415,Winter–Spring,Ongoing,12
Clinic 8,TOOTHPASTE - INDIVIDUALLY BOXED,tootpast  -  individually  boxed,DK-RTP27B,Winter–Spring,Ongoing,33
Clinic 8,,oral hygiene set,,Winter–Spring,As Needed,26
Clinic 8,GEHA OPEN SEASON TOOTHBRUSH 2022,geha open season tothbru sh 2022,OS-11870-TBS22,Winter–Spring,Ongoing,85
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ hi-lite orange™ 10.5 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930715,Winter–Spring,As Needed,15
Clinic 8,,dental cleaning kit,,Winter–Spring,As Needed,7
Clinic 8,GEHA OPEN SEASON TOOTHBRUSH 2022,geha open season toothbrsh 2022,OS-11870-TBS22,Winter–Spring,Ongoing,92
Clinic 8,LIGHTWEIGHT FABRIC FACE COVER NOT A MEDICAL MASK SINGLE USE,lightweight fabric face cover not a medical maks single use,BC-ST323,Winter–Spring,Ongoing,93
Clinic 8,,mouth care bundle,,Winter–Spring,As Needed,24
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ hi-lite orange™ 10.5 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930715,Winter–Spring,Ongoing,49
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep-solution-chloraprep™-hi-lite-orange™-10.5-ml-applicator-2%-/-70%-strength-chg-(chlorhexidine-gluconate)-/-isopropyl-alcohol-sterile,BD-930715,Winter–Spring,As Needed,22
Clinic 8,,oral hygiene set,,Winter–Spring,As Needed,25
Clinic 8,SYRINGE 60ML LL LATEX FREE CONFIGURE,syringe 60ml ll latex free configure,BD-309653,Winter–Spring,Ongoing,27
Clinic 8,TOOTHPASTE - INDIVIDUALLY BOXED,tothpaste - individually boxed,DK-RTP27B,Winter–Spring,As Needed,57
Clinic 8,,mouth care bundle,,Winter–Spring,As Needed,8
Clinic 8,,mouth care bundle,,Winter–Spring,As Needed,23
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ hi-lite orange™ 10.5 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcool sterile,BD-930715,Winter–Spring,Ongoing,13
Clinic 8,,mouth care bundle,,Winter–Spring,As Needed,22
Clinic 8,PREP SOLUTION CHLORAPREP™ SCRUB TEAL™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL,prep solution chloraprep™ scrub teal™ 10.5 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol,BD-930725,Winter–Spring,Ongoing,42
Clinic 8,"NITRILE GLOVES, POWDER FREE, NON STERILE SIZE LARGE AMBIDEXTROUS ASST COLORS","nitrile glovs, powder free, non sterile size large ambidextrous asst colors",GEN-EG-NITRILE-LG,Winter–Spring,Ongoing,26
Clinic 8,PREP SOLUTION CHLORAPREP™ CLEAR 1 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep  solution  chloraprep™  clear  1  ml  applicator  2%  /  70%  strength  chg  (chlorhexidine  gluconate)  /  isopropyl  alcohol  sterile,BD-930480NSB,Winter–Spring,Ongoing,38
Clinic 8,,oral hygiene set,,Winter–Spring,As Needed,6
Clinic 8,,dental cleaning kit,,Winter–Spring,Ongoing,18
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ hi-lite orange™ 10.5 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930715,Winter–Spring,Ongoing,19
Clinic 8,GEHA OPEN SEASON TOOTHBRUSH 2022,geha  open  season  tothbrsh  2022,OS-11870-TBS22,Winter–Spring,As Needed,79
Clinic 8,,oral hygiene set,,Winter–Spring,As Needed,20
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ hi-lite orange™ 10.5 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930715,Winter–Spring,As Needed,22
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ hi-lite orange™ 10.5 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930715,Winter–Spring,Ongoing,35
Clinic 8,LIGHTWEIGHT FABRIC FACE COVER NOT A MEDICAL MASK SINGLE USE,lightweight fabric face cover not a medical masc single use,BC-ST323,Winter–Spring,Ongoing,105
Clinic 8,LIGHTWEIGHT FABRIC FACE COVER NOT A MEDICAL MASK SINGLE USE,lightweight fabric face cover not a medical mask single use,BC-ST323,Winter–Spring,Ongoing,98
Clinic 8,GEHA OPEN SEASON TOOTHBRUSH 2022,geha open season toothbrsh 2022,OS-11870-TBS22,Winter–Spring,As Needed,112
Clinic 8,TOOTHPASTE - INDIVIDUALLY BOXED,tootpste - individually boxed,DK-RTP27B,Winter–Spring,Ongoing,87
Clinic 8,,mouth care bundle,,Winter–Spring,As Needed,22
Clinic 8,,oral hygiene set,,Winter–Spring,Ongoing,25
Clinic 8,,mouth care bundle,,Winter–Spring,As Needed,10
Clinic 8,TOOTHPASTE - INDIVIDUALLY BOXED,othpaste  -  individually  boxed,DK-RTP27B,Winter–Spring,Ongoing,37
Clinic 8,LIGHTWEIGHT FABRIC FACE COVER NOT A MEDICAL MASK SINGLE USE,lightweight fabric face cover not a meical mask single use,BC-ST323,Winter–Spring,As Needed,98
Clinic 8,,oral hygiene set,,Winter–Spring,As Needed,21
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ hi-lite orange™ 10.5 ml applcator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930715,Winter–Spring,Ongoing,22
Clinic 8,PREP SOLUTION CHLORAPREP™ CLEAR 1 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ clear 1 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930480NSB,Winter–Spring,As Needed,33
Clinic 8,,mouth care bundle,,Winter–Spring,As Needed,18
Clinic 8,PREP SOLUTION CHLORAPREP™ HI-LITE ORANGE™ 10.5 ML APPLICATOR 2% / 70% STRENGTH CHG (CHLORHEXIDINE GLUCONATE) / ISOPROPYL ALCOHOL STERILE,prep solution chloraprep™ hi-lite orange™ 10.5 ml applicator 2% / 70% strength chg (chlorhexidine gluconate) / isopropyl alcohol sterile,BD-930715,Winter–Spring,Ongoing,24
Clinic 8,ALOE AND VITAMIN E CORNSTARCH POWDER 22OZ,aloe  and  vitamin  e  cornstarch  powder  22oz,KEN-381371178650,Winter–Spring,As Needed,32
